time,SSID,BSSID,RSSI
2024-11-17T09:11:06.869,COFFEESO2,70:ca:97:07:e1:ac,-90
2024-11-17T09:11:06.869,[LG_AirPurifier]3e37,1e:39:29:79:3e:37,-87
2024-11-17T09:11:06.869,SK_WiFiGIGA6734_2.4G,42:23:aa:d5:67:36,-81
2024-11-17T09:11:19.888,SK_WiFiGIGA37D1,3a:5d:dd:a1:37:d3,-86
2024-11-17T09:11:19.888,U+NetC064_5G,80:ca:4b:64:c0:67,-79
2024-11-17T09:11:19.888,didim_focus_5G,50:46:ae:c1:80:0b,-88
2024-11-17T09:11:19.888,deluxe_5G,1c:b7:2c:75:65:d4,-77
2024-11-17T09:11:19.888,SK_WiFiGIGA37D1_5G,08:5d:dd:a1:37:d3,-86
2024-11-17T09:11:19.888,SK_WiFiGIGA8308_5G,42:09:a5:02:83:0b,-86
2024-11-17T09:11:19.888,eduroam,00:2c:c8:cc:c0:ef,-85
2024-11-17T09:11:19.888,KUInfo AP,00:2c:c8:cc:c0:ee,-86
2024-11-17T09:11:19.888,KT_GiGA_5G_D66A,1c:ec:72:0b:d6:6e,-87
2024-11-17T09:11:19.888,An-pingpong,ec:ad:e0:50:ea:fb,-84
2024-11-17T09:11:19.888,KoreaUniv AP,00:2c:c8:cc:c0:ed,-85
2024-11-17T09:11:19.888,SK_WiFiGIGAC81C_5G,42:23:aa:d4:c8:1f,-79
2024-11-17T09:11:19.888,SK_WiFiGIGAFC2C,00:23:aa:bf:fc:2f,-77
2024-11-17T09:11:19.888,KT_GiGA_5G_E5AC,50:46:ae:56:e5:af,-77
2024-11-17T09:11:19.888,WAKE_COMPANY,60:45:cb:b2:34:05,-86
2024-11-17T09:11:19.888,Hi_Order_5G_8882,5a:86:94:ca:ec:a4,-77
2024-11-17T09:11:19.888,SK_WiFiGIGA6734_5G,42:23:aa:d5:67:37,-80
2024-11-17T09:11:19.888,KT_GiGA_5G_Wave2_CBBE,b4:a9:4f:0d:cb:c0,-79
2024-11-17T09:11:19.888,KT_GiGA_5G_DB01,1c:ec:72:2e:db:05,-80
2024-11-17T09:11:19.888,SK_WiFiGIGA5F58_5G,c6:a9:4f:3d:5f:5a,-88
2024-11-17T09:11:19.888,haengbab_5G,80:ca:4b:d8:c5:0b,-84
2024-11-17T09:11:19.888,SK_WiFiGIGA05B8_5G,42:23:aa:d5:05:bb,-80
2024-11-17T09:11:19.888,SK_WiFiGIGA2E60_5G,42:23:aa:d5:2e:63,-82
2024-11-17T09:11:19.888,CVS4U,00:d3:a9:bb:d3:bb,-86
2024-11-17T09:11:19.888,SK_WiFiGIGA2E60,00:23:aa:d5:2e:63,-82
2024-11-17T09:11:19.888,SK_WiFiGIGAA800,00:23:aa:d4:a8:03,-77
2024-11-17T09:11:19.888,KT_GiGA_5G_Wave2_CBC3,b4:a9:4f:0d:cb:c6,-86
2024-11-17T09:11:19.888,KT_GiGA_didim_lounge_5G,0c:96:cd:a2:a4:1d,-85
2024-11-17T09:11:19.888,KT_GiGA_5G_Wave2_B2DC,00:07:89:bf:b2:e0,-86
2024-11-17T09:11:19.888,synergyplace,bc:62:ce:e1:96:67,-83
2024-11-17T09:11:19.888,KT_GiGA_5G_3B1A,50:46:ae:9a:3b:1d,-86
2024-11-17T09:11:19.888,korea7-12178,58:86:94:60:bf:9a,-82
2024-11-17T09:11:19.888,SK_WiFiGIGA5F58,b4:a9:4f:3d:5f:5b,-80
2024-11-17T09:11:19.888,goldencoin8_5G,88:36:6c:b1:f1:b2,-85
2024-11-17T09:11:19.888,SK_WiFiGIGA8308,04:09:a5:02:83:0b,-82
2024-11-17T09:11:19.888,SK_WiFiGIGA9AA0_5G,ba:3c:1c:e3:9a:a2,-86
2024-11-17T09:11:19.888,SK_WiFiGIGA9AA0,88:3c:1c:e3:9a:a2,-88
2024-11-17T09:11:19.888,U+NetB7D4,08:5d:dd:51:b7:d2,-80
2024-11-17T09:11:19.888,KT_GiGA_5G_10AC,38:f4:5e:19:10:b0,-88
2024-11-17T09:11:19.888,KT_GiGA_5G_F4EE,60:29:d5:3d:f4:f1,-79
2024-11-17T09:11:19.888,WAKE_COMPANY_ASUS,60:45:cb:b2:34:04,-87
2024-11-17T09:11:19.888,[LG_CeilingCassette A/C]c879,1e:39:29:52:c8:79,-86
2024-11-17T09:11:32.888,U+NetC064_5G,80:ca:4b:64:c0:67,-86
2024-11-17T09:11:32.888,KT_GiGA_2G_Wave2_2347,00:07:89:c6:23:4a,-83
2024-11-17T09:11:32.888,KoreaUniv AP,00:2c:c8:cc:c0:ed,-87
2024-11-17T09:11:32.888,WAKE_COMPANY,60:45:cb:b2:34:05,-87
2024-11-17T09:11:32.888,SK_WiFiGIGA6734_5G,42:23:aa:d5:67:37,-76
2024-11-17T09:11:32.888,KT_GiGA_5G_DB01,1c:ec:72:2e:db:05,-78
2024-11-17T09:11:32.888,haengbab_5G,80:ca:4b:d8:c5:0b,-76
2024-11-17T09:11:32.888,SK_WiFiGIGA2E60_5G,42:23:aa:d5:2e:63,-80
2024-11-17T09:11:32.888,CVS4U,00:d3:a9:bb:d3:bb,-81
2024-11-17T09:11:32.888,SK_WiFiGIGA2E60,00:23:aa:d5:2e:63,-80
2024-11-17T09:11:32.888,KT_GiGA_5G_Wave2_CBC3,b4:a9:4f:0d:cb:c6,-82
2024-11-17T09:11:32.888,KT_GiGA_5G_3B1A,50:46:ae:9a:3b:1d,-83
2024-11-17T09:11:32.888,KT_GiGA_5G_F4EE,60:29:d5:3d:f4:f1,-76
2024-11-17T09:11:32.888,WAKE_COMPANY_ASUS,60:45:cb:b2:34:04,-86
2024-11-17T09:11:32.888,isens 5G,48:22:54:7f:9e:0f,-80
2024-11-17T09:11:32.888,벌툰 5G,62:22:54:7f:9e:0e,-81
2024-11-17T09:11:32.888,synergyplace,bc:62:ce:e1:8f:6b,-85
2024-11-17T09:11:32.888,KT_GiGA_5G_3C77,b4:a9:4f:c6:3c:7a,-76
2024-11-17T09:11:32.888,coffeeSO,00:23:aa:4f:d7:8a,-81
2024-11-17T09:11:32.888,KT_GiGA_5G_A645,1c:ec:72:0b:a6:49,-87
2024-11-17T09:11:32.888,newbiz 5G,70:5d:cc:3a:d5:fc,-80
2024-11-17T09:11:32.888,korea7-12178-5G,58:86:94:60:bf:98,-86
2024-11-17T09:11:32.888,kuma 5G,88:3c:1c:17:61:ef,-77
2024-11-17T09:11:32.888,KT WiFi,00:09:b4:82:a6:ac,-82
2024-11-17T09:11:32.888,KT WiFi ,06:09:b4:82:a6:ac,-82
2024-11-17T09:11:32.888,KT GiGA WiFi,0a:09:b4:82:a6:ac,-82
2024-11-17T09:11:32.888,KT GiGA WiFi ,0e:09:b4:82:a6:ac,-82
2024-11-17T09:11:32.888,KT_starbucks_Secure,12:09:b4:82:a6:ac,-82
2024-11-17T09:11:32.888,KT_starbucks,16:09:b4:82:a6:ac,-82
2024-11-17T09:11:45.878,T wifi zone,00:30:0d:82:09:10,-77
2024-11-17T09:11:45.878,T wifi zone_secure,0a:30:0d:82:09:12,-78
2024-11-17T09:11:45.878,T Free WiFi Zone,0a:30:0d:82:09:13,-78
2024-11-17T09:11:45.878,SK_WiFiGIGAC81C_5G,42:23:aa:d4:c8:1f,-86
2024-11-17T09:11:45.878,KT_GiGA_5G_Wave2_ED5C,b4:a9:4f:34:ed:5f,-80
2024-11-17T09:11:45.878,SK_WiFiGIGA05F8,00:23:aa:d3:05:fb,-78
2024-11-17T09:11:45.878,avahair_5G,80:ca:4b:d4:52:d3,-81
2024-11-17T09:11:45.878,SK_WiFiGIGA05B8_5G,42:23:aa:d5:05:bb,-82
2024-11-17T09:11:45.878,CVS4U,00:d3:a9:bb:d3:bb,-86
2024-11-17T09:11:45.878,SK_WiFiGIGAC81C_2.4G,42:23:aa:d4:c8:1e,-79
2024-11-17T09:11:45.878,SK_WiFiGIGAA800,00:23:aa:d4:a8:03,-84
2024-11-17T09:11:45.878,KT_GiGA_5G_Wave2_CBC3,b4:a9:4f:0d:cb:c6,-80
2024-11-17T09:11:45.878,KT_GiGA_5G_3B1A,50:46:ae:9a:3b:1d,-81
2024-11-17T09:11:45.878,KT_GiGA_5G_F4EE,60:29:d5:3d:f4:f1,-82
2024-11-17T09:11:45.878,KT_GiGA_5G_3C77,b4:a9:4f:c6:3c:7a,-86
2024-11-17T09:11:45.878,korea7-12178-5G,58:86:94:60:bf:98,-81
2024-11-17T09:11:45.878,KT WiFi,00:09:b4:82:a6:ac,-81
2024-11-17T09:11:45.878,KT WiFi ,06:09:b4:82:a6:ac,-81
2024-11-17T09:11:45.878,KT GiGA WiFi,0a:09:b4:82:a6:ac,-81
2024-11-17T09:11:45.878,KT GiGA WiFi ,0e:09:b4:82:a6:ac,-81
2024-11-17T09:11:45.878,KT_starbucks,16:09:b4:82:a6:ac,-76
2024-11-17T09:11:45.878,KT_GiGA_5G_0497,1c:ec:72:64:04:9b,-83
2024-11-17T09:11:45.878,isens 5G,48:22:54:7f:9f:4f,-87
2024-11-17T09:11:45.878,SK_WiFiGIGA05B8,00:23:aa:d5:05:bb,-85
2024-11-17T09:11:45.878,isens 5G,48:22:54:7f:9b:dd,-85
2024-11-17T09:11:45.878,벌툰 5G,62:22:54:7f:9b:dc,-83
2024-11-17T09:11:45.878,KT_GiGA_5G_Wave2_CBC8,b4:a9:4f:0d:cb:cb,-80
2024-11-17T09:11:45.878,mentors2_5g,0c:96:cd:ee:25:6e,-84
2024-11-17T09:11:45.878,isens 5G,48:22:54:7f:9e:2b,-86
2024-11-17T09:11:45.878,KT_WiFi_5G_9B47,28:4e:e9:06:9b:4a,-84
2024-11-17T09:11:45.878,유자유김치떡볶이본점,58:86:94:6e:8c:c4,-77
2024-11-17T09:11:45.878,Room5G,70:5d:cc:78:bb:94,-84
2024-11-17T09:11:45.878,KT_GiGA_5G_809E,1c:ec:72:0f:80:a2,-77
2024-11-17T09:11:45.878,levelup1_5G,58:86:94:06:55:84,-87
2024-11-17T09:11:45.878,levelup2_5G,58:86:94:06:42:34,-88
2024-11-17T09:11:45.878,SEOUL_Secure_(3),16:ae:d0:09:ef:fb,-81
2024-11-17T09:11:45.878,SEOUL,06:ae:d0:09:ef:fb,-81
2024-11-17T09:11:45.878,SEOUL_Secure,0a:ae:d0:09:ef:fb,-81
2024-11-17T09:11:45.878,SK_WiFiGIGA5860,00:23:aa:d3:58:63,-85
2024-11-17T09:11:45.878,coffeeSO_5G,00:23:aa:4f:d7:89,-87
2024-11-17T09:11:45.878,TheBareun,50:46:ae:a6:52:90,-86
2024-11-17T09:11:45.878,coffeeSO,42:23:aa:4f:d7:89,-84
2024-11-17T09:11:45.878,KT WiFi,00:09:b4:82:a6:cc,-76
2024-11-17T09:11:45.878,KT WiFi ,06:09:b4:82:a6:cc,-76
2024-11-17T09:11:45.878,KT GiGA WiFi,0a:09:b4:82:a6:cc,-76
2024-11-17T09:11:45.878,KT GiGA WiFi ,0e:09:b4:82:a6:cc,-76
2024-11-17T09:11:45.878,KT_starbucks_Secure,12:09:b4:82:a6:cc,-76
2024-11-17T09:11:45.878,KT_starbucks,16:09:b4:82:a6:cc,-76
2024-11-17T09:11:58.990,SK_WiFiGIGA05F8_5G,42:23:aa:d3:05:fb,-81
2024-11-17T09:11:58.990,T wifi zone,00:30:0d:82:09:10,-80
2024-11-17T09:11:58.990,T wifi zone_secure,0a:30:0d:82:09:12,-80
2024-11-17T09:11:58.990,T Free WiFi Zone,0a:30:0d:82:09:13,-80
2024-11-17T09:11:58.990,SK_WiFiGIGAC81C_5G,42:23:aa:d4:c8:1f,-85
2024-11-17T09:11:58.990,SK_WiFiGIGAFC2C,00:23:aa:bf:fc:2f,-83
2024-11-17T09:11:58.990,KT_GiGA_5G_HJY안암,50:46:ae:3b:64:c4,-81
2024-11-17T09:11:58.990,KT_GiGA_5G_Wave2_ED5C,b4:a9:4f:34:ed:5f,-80
2024-11-17T09:11:58.990,SK_WiFiGIGA05F8,00:23:aa:d3:05:fb,-76
2024-11-17T09:11:58.990,avahair_5G,80:ca:4b:d4:52:d3,-83
2024-11-17T09:11:58.990,U+Net8F94_5G,80:ca:4b:6f:8f:97,-76
2024-11-17T09:11:58.990,Hi_Order_5G_8882,5a:86:94:ca:ec:a4,-81
2024-11-17T09:11:58.990,SK_WiFiGIGAFC2C_5G,42:23:aa:bf:fc:2f,-82
2024-11-17T09:11:58.990,KT_GiGA_5G_DB01,1c:ec:72:2e:db:05,-83
2024-11-17T09:11:58.990,SK_WiFiGIGA05B8_5G,42:23:aa:d5:05:bb,-82
2024-11-17T09:11:58.990,KT_GiGA_5G_Wave2_CBC3,b4:a9:4f:0d:cb:c6,-80
2024-11-17T09:11:58.990,KT_GiGA_5G_3B1A,50:46:ae:9a:3b:1d,-86
2024-11-17T09:11:58.990,isens 5G,48:22:54:7f:9f:4f,-84
2024-11-17T09:11:58.990,SK_WiFiGIGA05B8,00:23:aa:d5:05:bb,-85
2024-11-17T09:11:58.990,isens 5G,48:22:54:7f:9b:dd,-82
2024-11-17T09:11:58.990,벌툰 5G,62:22:54:7f:9b:dc,-82
2024-11-17T09:11:58.990,mentors2_5g,0c:96:cd:ee:25:6e,-80
2024-11-17T09:11:58.990,KT_WiFi_5G_9B47,28:4e:e9:06:9b:4a,-82
2024-11-17T09:11:58.990,유자유김치떡볶이본점,58:86:94:6e:8c:c4,-79
2024-11-17T09:11:58.990,SEOUL,06:ae:d0:09:ef:fb,-79
2024-11-17T09:11:58.990,SEOUL_Secure,0a:ae:d0:09:ef:fb,-79
2024-11-17T09:11:58.990,SK_WiFiGIGA5860,00:23:aa:d3:58:63,-85
2024-11-17T09:11:58.990,coffeeSO_5G,00:23:aa:4f:d7:89,-79
2024-11-17T09:11:58.990,coffeeSO,42:23:aa:4f:d7:89,-80
2024-11-17T09:11:58.990,KT WiFi,00:09:b4:82:a6:cc,-80
2024-11-17T09:11:58.990,KT WiFi ,06:09:b4:82:a6:cc,-80
2024-11-17T09:11:58.990,KT GiGA WiFi,0a:09:b4:82:a6:cc,-80
2024-11-17T09:11:58.990,KT GiGA WiFi ,0e:09:b4:82:a6:cc,-80
2024-11-17T09:11:58.990,KT_starbucks_Secure,12:09:b4:82:a6:cc,-79
2024-11-17T09:11:58.990,KT_starbucks,16:09:b4:82:a6:cc,-79
2024-11-17T09:11:58.990,SK_WiFiGIGAA7E8_Mesh,1e:96:cd:38:a7:ea,-81
2024-11-17T09:11:58.990,티오더-5Gx고대어시장,5a:86:94:c6:fa:ec,-83
2024-11-17T09:11:58.990,SK_WiFiGIGAA800_5G,42:23:aa:d4:a8:03,-84
2024-11-17T09:11:58.990,SK_WiFiGIGAC81C,00:23:aa:d4:c8:1f,-85
2024-11-17T09:11:58.990,DDM ESF Office,04:8d:38:61:94:92,-82
2024-11-17T09:11:58.990,KT_GiGA_2G_Wave2_004B,b4:a9:4f:6f:00:4f,-79
2024-11-17T09:11:58.990,mentors1_5g,0c:96:cd:ee:25:64,-85
2024-11-17T09:11:58.990,KT_GiGA_5G_EC17,60:29:d5:4a:ec:1a,-85
2024-11-17T09:11:58.990,SK_WiFiGIGA772D_5G,08:5d:dd:58:77:2f,-85
2024-11-17T09:11:58.990,SK_WiFiGIGAB37E,b4:a9:4f:c4:b3:81,-79
2024-11-17T09:11:58.990,고수운전 안암,1c:ec:72:1b:77:ef,-85
2024-11-17T09:11:58.990,TP-Link_0524,50:d4:f7:3a:05:24,-83
2024-11-17T09:11:58.990,[LG_CeilingCassette A/C]db27,1e:39:29:e3:db:27,-81
2024-11-17T09:11:58.990,COFFEESO2,70:ca:97:07:e1:ac,-84
2024-11-17T09:11:58.990,U+NetB750,08:5d:dd:51:b7:4e,-83
2024-11-17T09:12:11.964,SK_WiFiGIGA05F8_5G,42:23:aa:d3:05:fb,-78
2024-11-17T09:12:11.964,T Free WiFi Zone,06:30:0d:82:09:03,-81
2024-11-17T09:12:11.964,T wifi zone_secure,0a:30:0d:82:09:12,-90
2024-11-17T09:12:11.964,T Free WiFi Zone,0a:30:0d:82:09:13,-90
2024-11-17T09:12:11.964,SK_WiFiGIGAFC2C,00:23:aa:bf:fc:2f,-77
2024-11-17T09:12:11.964,KT_GiGA_5G_Wave2_ED5C,b4:a9:4f:34:ed:5f,-87
2024-11-17T09:12:11.964,SK_WiFiGIGA05F8,00:23:aa:d3:05:fb,-77
2024-11-17T09:12:11.964,U+Net8F94_5G,80:ca:4b:6f:8f:97,-81
2024-11-17T09:12:11.964,Hi_Order_5G_8882,5a:86:94:ca:ec:a4,-88
2024-11-17T09:12:11.964,SK_WiFiGIGAFC2C_5G,42:23:aa:bf:fc:2f,-77
2024-11-17T09:12:11.964,KT_GiGA_5G_Wave2_CBBE,b4:a9:4f:0d:cb:c0,-86
2024-11-17T09:12:11.964,haengbab_5G,80:ca:4b:d8:c5:0b,-81
2024-11-17T09:12:11.964,korea7-12178-5G,58:86:94:60:bf:98,-84
2024-11-17T09:12:11.964,isens 5G,48:22:54:7f:9f:4f,-84
2024-11-17T09:12:11.964,SK_WiFiGIGA05B8,00:23:aa:d5:05:bb,-84
2024-11-17T09:12:11.964,유자유김치떡볶이본점,58:86:94:6e:8c:c4,-77
2024-11-17T09:12:11.964,SEOUL,06:ae:d0:09:ef:fb,-76
2024-11-17T09:12:11.964,SEOUL_Secure,0a:ae:d0:09:ef:fb,-76
2024-11-17T09:12:11.964,coffeeSO_5G,00:23:aa:4f:d7:89,-82
2024-11-17T09:12:11.964,coffeeSO,42:23:aa:4f:d7:89,-77
2024-11-17T09:12:11.964,티오더-5Gx고대어시장,5a:86:94:c6:fa:ec,-82
2024-11-17T09:12:11.964,DDM ESF Office,04:8d:38:61:94:92,-81
2024-11-17T09:12:11.964,mentors1_5g,0c:96:cd:ee:25:64,-83
2024-11-17T09:12:11.964,KT_GiGA_5G_EC17,60:29:d5:4a:ec:1a,-77
2024-11-17T09:12:11.964,고수운전 안암,1c:ec:72:1b:77:ef,-82
2024-11-17T09:12:11.964,COFFEESO2,70:ca:97:07:e1:ac,-81
2024-11-17T09:12:11.964,Public WiFi Free,00:0a:de:1b:a3:21,-82
2024-11-17T09:12:11.964,벌툰 5G,62:22:54:7f:9f:4e,-82
2024-11-17T09:12:11.964,SEOUL,00:0a:de:1b:a3:23,-82
2024-11-17T09:12:11.964,SEOUL_Secure,00:0a:de:1b:a3:24,-82
2024-11-17T09:12:11.964,SK_WiFiGIGAA7E8_5G,0c:96:cd:38:a7:ea,-81
2024-11-17T09:12:11.964,Public WiFi Secure,00:0a:de:1b:a3:22,-83
2024-11-17T09:12:11.964,mentors foodroom_5G,0c:96:cd:ee:25:5f,-78
2024-11-17T09:12:11.964,olleh_WiFi_02A5,08:5d:dd:2e:02:a9,-79
2024-11-17T09:12:11.964,mentors3_5G,0c:96:cd:ee:25:69,-85
2024-11-17T09:12:11.964,KT_GiGA_5G_DDF3,50:46:ae:17:dd:f6,-88
2024-11-17T09:12:11.964,SK_WiFiGIGAB37E,b4:a9:4f:c4:b3:80,-87
2024-11-17T09:12:11.964,SEOUL_Secure_(3),16:ae:d0:09:ef:fb,-77
2024-11-17T09:12:11.964,U+Net6018_5G,80:ca:4b:82:60:1b,-86
2024-11-17T09:12:11.964,KT_GiGA_5G_Wave2_004B,b4:a9:4f:6f:00:4e,-88
2024-11-17T09:12:11.964,KT_GiGA_5G_Wave2_0055,b4:a9:4f:6f:00:58,-88
2024-11-17T09:12:11.964,levelup1_5G,58:86:94:06:55:84,-88
2024-11-17T09:12:11.964,KT_GiGA_5G_Wave2_01F4,b4:a9:4f:6f:01:f7,-91
2024-11-17T09:12:11.964,Public WiFi Secure,00:0a:de:1b:a3:42,-83
2024-11-17T09:12:11.964,SK_WiFiGIGA772D,3a:5d:dd:58:77:2f,-89
2024-11-17T09:12:11.964,SEOUL_Secure_(3),16:ae:d0:09:ec:d1,-86
2024-11-17T09:12:11.964,SEOUL,06:ae:d0:09:ec:d1,-86
2024-11-17T09:12:11.964,SEOUL_Secure,0a:ae:d0:09:ec:d1,-86
2024-11-17T09:12:11.964,stooncafe_5G,9a:77:e7:ad:71:3e,-87
2024-11-17T09:12:11.964,FRANK_BURGER_5G,0c:96:cd:66:b1:97,-91
2024-11-17T09:12:11.964,DIRECT-92-HP OfficeJet Pro 8710,84:a9:3e:fb:45:94,-79
2024-11-17T09:12:11.964,U+Net2C6A,88:3c:1c:43:2c:69,-79
2024-11-17T09:12:11.964,U+NetBE14_5G,80:ca:4b:96:be:17,-89
2024-11-17T09:12:11.964,SKTBH1,00:80:48:6d:68:36,-92
2024-11-17T09:12:25.007,SK_WiFiGIGA05F8,00:23:aa:d3:05:fb,-84
2024-11-17T09:12:25.007,haengbab_5G,80:ca:4b:d8:c5:0b,-87
2024-11-17T09:12:25.007,isens 5G,48:22:54:7f:9f:4f,-89
2024-11-17T09:12:25.007,isens 5G,48:22:54:7f:9b:dd,-79
2024-11-17T09:12:25.007,유자유김치떡볶이본점,58:86:94:6e:8c:c4,-88
2024-11-17T09:12:25.007,SEOUL,06:ae:d0:09:ef:fb,-78
2024-11-17T09:12:25.007,SEOUL_Secure,0a:ae:d0:09:ef:fb,-78
2024-11-17T09:12:25.007,coffeeSO_5G,00:23:aa:4f:d7:89,-88
2024-11-17T09:12:25.007,KT WiFi,00:09:b4:82:a6:cc,-78
2024-11-17T09:12:25.007,KT WiFi ,06:09:b4:82:a6:cc,-78
2024-11-17T09:12:25.007,KT GiGA WiFi,0a:09:b4:82:a6:cc,-78
2024-11-17T09:12:25.007,KT GiGA WiFi ,0e:09:b4:82:a6:cc,-78
2024-11-17T09:12:25.007,KT_starbucks,16:09:b4:82:a6:cc,-79
2024-11-17T09:12:25.007,고수운전 안암,1c:ec:72:1b:77:ef,-85
2024-11-17T09:12:25.007,COFFEESO2,70:ca:97:07:e1:ac,-88
2024-11-17T09:12:25.007,SEOUL,00:0a:de:1b:a3:23,-88
2024-11-17T09:12:25.007,SEOUL_Secure,00:0a:de:1b:a3:24,-87
2024-11-17T09:12:25.007,mentors foodroom_5G,0c:96:cd:ee:25:5f,-79
2024-11-17T09:12:25.007,mentors3_5G,0c:96:cd:ee:25:69,-84
2024-11-17T09:12:25.007,KT_GiGA_5G_DDF3,50:46:ae:17:dd:f6,-83
2024-11-17T09:12:25.007,SEOUL_Secure_(3),16:ae:d0:09:ef:fb,-77
2024-11-17T09:12:25.007,U+Net6018_5G,80:ca:4b:82:60:1b,-83
2024-11-17T09:12:25.007,KT_GiGA_5G_Wave2_0055,b4:a9:4f:6f:00:58,-86
2024-11-17T09:12:25.007,SEOUL_Secure_(3),16:ae:d0:09:ec:d1,-88
2024-11-17T09:12:25.007,SEOUL,06:ae:d0:09:ec:d1,-89
2024-11-17T09:12:25.007,SEOUL_Secure,0a:ae:d0:09:ec:d1,-89
2024-11-17T09:12:25.007,stooncafe_5G,9a:77:e7:ad:71:3e,-86
2024-11-17T09:12:25.007,U+NetBE14_5G,80:ca:4b:96:be:17,-85
2024-11-17T09:12:25.007,SEOUL_Secure,0a:ae:d0:09:ec:d0,-81
2024-11-17T09:12:25.007,KT_GiGA_2G_Wave2_98D4,00:07:89:b4:98:d7,-82
2024-11-17T09:12:25.007,SK_WiFiGIGAFC2C,00:23:aa:bf:fc:2e,-79
2024-11-17T09:12:25.007,아이센스,58:86:94:05:46:66,-80
2024-11-17T09:12:25.007,McDonalds-Free-Wi-Fi,e6:55:b8:82:bf:14,-79
2024-11-17T09:12:25.007,KT_GiGA_2G_Wave2_004B,b4:a9:4f:6f:00:4f,-82
2024-11-17T09:12:25.007,MORIHAIR5G,88:36:6c:7c:61:f4,-89
2024-11-17T09:12:25.007,startupstudio10,88:36:6c:e4:d5:5e,-79
2024-11-17T09:12:25.007,SK_WiFiGIGA8E88_5G,04:09:a5:15:8e:8a,-83
2024-11-17T09:12:25.007,KT_GiGA_5G_85AA,0c:96:cd:54:85:ad,-88
2024-11-17T09:12:25.007,Public WiFi Free,00:0a:de:1b:c3:71,-89
2024-11-17T09:12:25.007,McDonalds-Free-Wi-Fi,0e:7b:d8:aa:66:50,-84
2024-11-17T09:12:25.007,SK_WiFiGIGAB37E_2.4G,c6:a9:4f:c4:b3:81,-79
2024-11-17T09:12:25.007,U+Net0DE8,08:5d:dd:6d:0d:e7,-84
2024-11-17T09:12:25.007,U+NetF36C,80:ca:4b:74:f3:6e,-79
2024-11-17T09:12:25.007,SEOUL,00:0a:de:1b:c3:63,-90
2024-11-17T09:12:25.007,SEOUL_Secure,00:0a:de:1b:c3:64,-90
2024-11-17T09:12:25.007,AT_401_CST_570004_WW_5b7b,1c:39:29:36:5b:7b,-82
2024-11-17T09:12:25.007,DRAX 937,74:ee:2a:8a:63:6c,-88
2024-11-17T09:12:25.007,KT_starbucks_Secure,12:09:b4:82:a6:cc,-79
2024-11-17T09:12:38.001,SK_WiFiGIGA05F8,00:23:aa:d3:05:fb,-81
2024-11-17T09:12:38.001,isens 5G,48:22:54:7f:9e:0f,-82
2024-11-17T09:12:38.001,kuma 5G,88:3c:1c:17:61:ef,-76
2024-11-17T09:12:38.001,KT WiFi,00:09:b4:82:a6:ac,-79
2024-11-17T09:12:38.001,KT WiFi ,06:09:b4:82:a6:ac,-79
2024-11-17T09:12:38.001,KT GiGA WiFi,0a:09:b4:82:a6:ac,-78
2024-11-17T09:12:38.001,KT GiGA WiFi ,0e:09:b4:82:a6:ac,-78
2024-11-17T09:12:38.001,KT_starbucks_Secure,12:09:b4:82:a6:ac,-78
2024-11-17T09:12:38.001,isens 5G,48:22:54:7f:9f:4f,-83
2024-11-17T09:12:38.001,SEOUL,06:ae:d0:09:ef:fb,-76
2024-11-17T09:12:38.001,SEOUL_Secure,0a:ae:d0:09:ef:fb,-78
2024-11-17T09:12:38.001,coffeeSO_5G,00:23:aa:4f:d7:89,-88
2024-11-17T09:12:38.001,KT WiFi,00:09:b4:82:a6:cc,-85
2024-11-17T09:12:38.001,KT WiFi ,06:09:b4:82:a6:cc,-79
2024-11-17T09:12:38.001,KT GiGA WiFi,0a:09:b4:82:a6:cc,-79
2024-11-17T09:12:38.001,KT GiGA WiFi ,0e:09:b4:82:a6:cc,-80
2024-11-17T09:12:38.001,KT_starbucks,16:09:b4:82:a6:cc,-80
2024-11-17T09:12:38.001,벌툰 5G,62:22:54:7f:9e:0e,-83
2024-11-17T09:12:38.001,mentors foodroom_5G,0c:96:cd:ee:25:5f,-78
2024-11-17T09:12:38.001,mentors3_5G,0c:96:cd:ee:25:69,-80
2024-11-17T09:12:38.001,SEOUL_Secure_(3),16:ae:d0:09:ef:fb,-77
2024-11-17T09:12:38.001,SEOUL_Secure_(3),16:ae:d0:09:ec:d1,-83
2024-11-17T09:12:38.001,SEOUL,06:ae:d0:09:ec:d1,-83
2024-11-17T09:12:38.001,SEOUL_Secure,0a:ae:d0:09:ec:d1,-84
2024-11-17T09:12:38.001,stooncafe_5G,9a:77:e7:ad:71:3e,-79
2024-11-17T09:12:38.001,U+NetBE14_5G,80:ca:4b:96:be:17,-79
2024-11-17T09:12:38.001,SK_WiFiGIGA05F8,00:23:aa:d3:05:fa,-79
2024-11-17T09:12:38.001,SK_WiFiGIGA8E88_5G,04:09:a5:15:8e:8a,-83
2024-11-17T09:12:38.001,KT_GiGA_5G_85AA,0c:96:cd:54:85:ad,-88
2024-11-17T09:12:38.001,McDonalds-Free-Wi-Fi,0e:7b:d8:aa:66:50,-86
2024-11-17T09:12:38.001,KT_starbucks_Secure,12:09:b4:82:a6:cc,-80
2024-11-17T09:12:38.001,U+NetA414,08:5d:dd:ae:a4:13,-82
2024-11-17T09:12:38.001,벌툰 5G,62:22:54:7f:9f:4e,-83
